,Total
5162,0.006739427287018014
5163,0.007514956306018212
5164,0.006296489235504427
5165,0.00816539578218273
5166,0.008287796641826354
5167,0.007050628910181154
5168,0.008425516251951964
5169,0.00767928220864038
5170,0.006638663338421984
5171,0.0088444884108793
5172,0.00971339937558387
5173,0.008896798786816032
5174,0.008768321214334338
5175,0.008598729675558896
5176,0.006755663663529821
5177,0.007651201919857612
5178,0.007116019565375028
5179,0.007919420944047247
5180,0.006567934567135559
5181,0.008609136139315729
5182,0.007719623062153248
5183,0.007930843292470804
5184,0.00865814568409341
5185,0.007044857568249385
5186,0.007683891970769227
5187,0.008423121850951214
5188,0.007875776161890554
5189,0.008895769376099276
5190,0.008789103411587854
5191,0.00752124500044803
5192,0.0077266452543063215
5193,0.008739430951648726
5194,0.007721765272859803
5195,0.006504242526335758
5196,0.008598431152649876
5197,0.007946510865099113
5198,0.008386045427700366
5199,0.009759718263586473
5200,0.007924827339054061
5201,0.00761804716098486
5202,0.00811634452689404
5203,0.008146073658697656
5204,0.007860654037172166
5205,0.007121712178320449
5206,0.00820459175858289
5207,0.007753991416720237
5208,0.007830390823188624
5209,0.006853567340780194
5210,0.00800968837199691
5211,0.0060158199768817235
5212,0.00924203644092072
5213,0.008105134507623676
5214,0.006634314927431288
5215,0.008277790183167297
5216,0.007693314264841997
5217,0.00676778468871948
5218,0.006885938135527386
5219,0.008625377630582635
5220,0.00757819075575995
5221,0.008680948730633103
5222,0.009093188540818673
5223,0.0075458854999160795
5224,0.007670192104789568
5225,0.009107867463596736
5226,0.008138285931667141
5227,0.00688402981424063
5228,0.007766597589446237
5229,0.007682007307365776
5230,0.006821028512809464
5231,0.006052542112740414
5232,0.007293941054635575
5233,0.009035918508965901
5234,0.007939387637593364
5235,0.008004957501599264
5236,0.008066115491727697
5237,0.009534040444801144
5238,0.009089797445510521
5239,0.006325167527698834
5240,0.00918410733886395
5241,0.007241444773346755
5242,0.008833884364462962
5243,0.00798173133030302
5244,0.009454823905192913
5245,0.007568956761440971
5246,0.007815933103165652
5247,0.00923478758921337
5248,0.0075608972083584846
5249,0.00844898893440504
5250,0.00643017332322913
5251,0.007916495567507079
5252,0.008302907140030485
5253,0.008522678129899767
5254,0.007618381268019432
5255,0.00875780665107587
5256,0.008202208822930311
5257,0.007873279828821945
5258,0.007777316670983008
5259,0.007843269359623112
5260,0.00950441673798939
5261,0.008184023777117903
5262,0.008568803002453825
5263,0.008520471194259123
5264,0.007852116128802603
5265,0.008618498503783122
5266,0.007261874075769786
5267,0.006879540581331016
5268,0.00596154687832778
5269,0.007214131556825127
5270,0.007042273619878634
5271,0.008832422435312745
5272,0.0075795616896537285
5273,0.00826822593791377
5274,0.008932573592748185
5275,0.006874266485803249
5276,0.008800564946539923
5277,0.007550401384765386
5278,0.008759299824073197
5279,0.00854741177368576
5280,0.005976051502492932
5281,0.007606301326779476
5282,0.006571146059838866
5283,0.008127592428058942
5284,0.008537621765949951
5285,0.006616980372496006
5286,0.007869805629519775
5287,0.008636741460399097
5288,0.009630082462597118
5289,0.008017960625069466
5290,0.00910296717108708
5291,0.006930446671029227
5292,0.009203772130285982
5293,0.00751079874554551
5294,0.009693390774979122
5295,0.00840945072482941
5296,0.008221019176812894
5297,0.008243957889890194
5298,0.007634984183519459
5299,0.008388629292078117
5300,0.008381224361168144
5301,0.008568817687617965
5302,0.007923147437995553
5303,0.007640952129610317
5304,0.006681004130645413
5305,0.008183321224212586
5306,0.00658309473894206
5307,0.007186576892047202
5308,0.009037274070370005
5309,0.009347197730455352
5310,0.009484011318635983
5311,0.008552800339617726
5312,0.00935419987009941
5313,0.008897429710285218
5314,0.008902957408958306
5315,0.009159009106440456
5316,0.008549201682189382
5317,0.008167647588977974
5318,0.007399063044036086
5319,0.008250673835591416
5320,0.008634155448462461
5321,0.0077183022586838354
5322,0.009446254629588736
5323,0.007680401262936013
5324,0.008989152260099467
5325,0.0061500151977963895
5326,0.007056277584325175
5327,0.007117074015095214
5328,0.006827947384792973
5329,0.007726166384549818
5330,0.008100338297140892
5331,0.0065412195597441426
5332,0.007386682382236159
5333,0.009051083185392272
5334,0.009106801674268522
5335,0.006922719051871929
5336,0.00902919716844968
5337,0.00770266711668775
5338,0.008589648272028811
5339,0.006763576931092847
5340,0.009587104568753651
5341,0.008683129867989765
5342,0.009498929317815735
5343,0.008783696330534057
5344,0.00727337723090436
5345,0.009919543426432807
5346,0.009492732940357112
5347,0.007195336219846329
5348,0.007204566798281337
5349,0.006817665029706814
5350,0.009136487540979394
5351,0.008800300875302348
5352,0.006557155742250233
5353,0.009435514423193419
5354,0.008819289829410552
5355,0.008473323693496786
5356,0.007924911119525112
5357,0.009118887959636834
5358,0.008829608465727435
5359,0.00868214871630552
5360,0.007146379937152766
5361,0.009335278645350137
5362,0.007958011394946621
5363,0.007635741669653783
5364,0.009203126947309813
5365,0.009318055703959613
5366,0.00873753283000011
5367,0.008862285671485549
5368,0.008745402141894232
5369,0.00888302309292082
5370,0.008811378128103807
5371,0.006361681200140631
5372,0.008437922968441609
5373,0.008061272340329105
5374,0.007663858154978742
5375,0.008090146760200582
5376,0.007909856105179292
5377,0.0077802624044445035
5378,0.0073584184600513775
5379,0.007390469379848303
5380,0.008868950978415467
5381,0.00850470247728325
5382,0.0073786696251285306
5383,0.008304754597723972
5384,0.009391926042984037
5385,0.008188152559941675
5386,0.007777530314298521
5387,0.007524696483291703
5388,0.009127064902643953
5389,0.00847618914088617
5390,0.006590571658959208
5391,0.007796669134679839
5392,0.008820464352324978
5393,0.007726122875819001
5394,0.009642556283609981
5395,0.009028335348434174
5396,0.008439213281890574
5397,0.0064468615377902185
5398,0.009132342085536361
5399,0.0080930523864829
5400,0.005914712022591752
5401,0.006459223204303423
5402,0.008061838966928206
5403,0.00717379936630215
5404,0.006925414690181336
5405,0.0068825374309515654
5406,0.009045066804065114
5407,0.008881755814859435
5408,0.00810592166279399
5409,0.00922800869576191
5410,0.008496923491502568
5411,0.009118934424161666
5412,0.008960150697290503
5413,0.007668164868809871
5414,0.007538783106625962
5415,0.007623992497710118
5416,0.0066086396949209866
5417,0.008905568122703357
5418,0.006526250931030804
5419,0.009177247630280539
5420,0.007122755397272938
5421,0.009136349985236158
5422,0.008865610388099444
5423,0.008625074449550463
5424,0.009656741382229762
5425,0.006841525034239454
5426,0.008920931009522815
5427,0.007583807124282384
5428,0.00697514073661794
5429,0.00789911025404296
5430,0.007570349084092112
5431,0.008209852913788692
5432,0.007520465596885866
5433,0.007884650108575114
5434,0.009212555848177007
5435,0.007881919542343806
5436,0.008366366670053593
5437,0.009116029635258307
5438,0.007862523571701748
5439,0.008960911734085445
5440,0.007574738023205476
5441,0.008233332005849315
5442,0.006420028956675145
5443,0.008860201652361909
5444,0.006458676071278351
5445,0.008720709508240495
5446,0.008019704030174405
5447,0.009570686570787534
5448,0.0070126955345894155
5449,0.008063999235096332
5450,0.008375263086178166
5451,0.0072462950053361645
5452,0.007105526665183954
5453,0.008010262414422271
5454,0.00852459772391166
5455,0.007555186557589796
5456,0.008042829998578279
5457,0.007734391341203805
5458,0.0076806707581346095
5459,0.006994392222881361
5460,0.00743369572471377
5461,0.008964779657348907
5462,0.009821773431404434
5463,0.008229644247151603
5464,0.008488400267986636
5465,0.009301590365006052
5466,0.009102711951927862
5467,0.007735925226880741
5468,0.008443401995269238
5469,0.008317182484107094
5470,0.008481733690247606
5471,0.007343440334545327
5472,0.007448499412466174
5473,0.006994933598005059
5474,0.00809268342860945
5475,0.008327734734933843
5476,0.008252772955318292
5477,0.00715518202472646
5478,0.007789278816379253
5479,0.008749551721860165
5480,0.006780145558457511
5481,0.007859833492802183
5482,0.00774368986985911
5483,0.008568990888592438
5484,0.009471304547182768
5485,0.006914303065477662
5486,0.008499299562683093
5487,0.007413938323829495
5488,0.007334878963443156
5489,0.008041380371731684
5490,0.00740352388191353
5491,0.008906422384899687
5492,0.0073997143836142375
5493,0.00798588602064932
5494,0.007543859087516609
5495,0.007771959704004669
5496,0.008869006329708017
5497,0.008481178201702695
5498,0.0077299566854622664
5499,0.007616599088464822
5500,0.008790644693774722
5501,0.008772410868831893
5502,0.00783749417185222
5503,0.009117493822952367
5504,0.009458430157701505
5505,0.010616958999893568
5506,0.008922766087370014
5507,0.008228716899110772
5508,0.00709534496499452
5509,0.006478628103530866
5510,0.0070000351706210285
5511,0.008375632069926692
5512,0.007703872757562324
5513,0.008568906441301503
5514,0.006652412455861439
5515,0.009056376552535937
5516,0.007903796453336514
5517,0.008060889259250956
5518,0.00798792703744709
5519,0.008927221491468938
5520,0.007428763645371832
5521,0.007727225949086768
5522,0.00756840531667393
5523,0.009017347982715656
5524,0.006963193254359903
5525,0.008647869086318247
5526,0.006436855282306978
5527,0.008251746154379255
5528,0.007852299246967218
5529,0.008905631996535737
5530,0.006928579422424735
5531,0.009393905987292844
5532,0.007708393568591541
5533,0.0064896626177678675
5534,0.008955644626248288
5535,0.006531568205680275
5536,0.00897394165219921
5537,0.008816885203021456
5538,0.007833909195568926
5539,0.009580101238019157
5540,0.008333349141029733
5541,0.008757085473865415
5542,0.006267905532795461
5543,0.009381493368692147
5544,0.008592544720706582
5545,0.007050490524737165
5546,0.008939019934664037
5547,0.007434445578074656
5548,0.007608149741494265
5549,0.007308502667050028
5550,0.006892720765645062
5551,0.008547804259226797
5552,0.006977809923428974
5553,0.009284282663548636
5554,0.009273300798762683
5555,0.007340050473020535
5556,0.0076377450019777865
5557,0.008333590452782636
5558,0.006943297023947615
5559,0.008064544540486183
5560,0.008777948580476733
5561,0.007288575432662135
5562,0.008209248936700355
5563,0.009516568975470225
5564,0.0071587559880000595
5565,0.008425757509863577
5566,0.008977423664024552
5567,0.00915964711329168
5568,0.006824990040749026
5569,0.008448870877621634
5570,0.006685637256382142
5571,0.007803988625875601
5572,0.008295656669404888
5573,0.008522558672071526
5574,0.006995100705635431
5575,0.007942030486137551
5576,0.00946301765018588
5577,0.007302614291941905
5578,0.008915944046054919
5579,0.007152606907707424
5580,0.008507156563158034
5581,0.007973184456046774
5582,0.007699120514097132
5583,0.00780191630377477
5584,0.010375714475434967
5585,0.00824275865868869
5586,0.008044533621246979
5587,0.006668226084587548
5588,0.006938137378216151
5589,0.008623906665226196
5590,0.008202492252739724
5591,0.007656380418074971
5592,0.006617415393298312
5593,0.006973898170960485
5594,0.00764218216813374
5595,0.007982964957358948
5596,0.009277131890170386
5597,0.00852000028946434
5598,0.00808428989531136
5599,0.008473446372109606
5600,0.007688963263281515
5601,0.007022223909293234
5602,0.006696430509526213
5603,0.008121026809972762
5604,0.009074741618912516
5605,0.007693439802927365
5606,0.008710298164994038
5607,0.00950792998270298
5608,0.00831146264013726
5609,0.00846392269920496
5610,0.008331432716494804
5611,0.007280325693618911
5612,0.007717633037061671
5613,0.00746781262486142
5614,0.007650892947321827
5615,0.00816311425330562
5616,0.008493489088576191
5617,0.0070911513527449985
5618,0.008941803856482744
5619,0.008084763762450155
5620,0.00857609140000272
5621,0.006834236250761863
5622,0.009068078786563256
5623,0.008381920755010071
5624,0.006277451646401651
5625,0.006705773742674174
5626,0.008158349180187027
5627,0.007032656716599052
5628,0.008263359849376579
5629,0.007048957356383579
5630,0.008251905980524272
5631,0.006717423136819585
5632,0.009094857786687468
5633,0.009515428960609298
5634,0.008100808161514364
5635,0.008513557224257078
5636,0.009047146105319807
5637,0.008306007558088897
5638,0.007322440349189142
5639,0.007317203318639766
5640,0.00808955054498677
5641,0.007548654981541959
5642,0.009001144589049994
5643,0.008265006145794071
5644,0.009710272863329776
5645,0.007753436678633598
5646,0.008598282855838187
5647,0.0076892413179841575
5648,0.009339505384508364
5649,0.00921630373130598
5650,0.008792287973161964
5651,0.00776097147499088
5652,0.008931173610990207
5653,0.009335236700370212
5654,0.008769921139052922
5655,0.00808329138833491
5656,0.00831971257934361
5657,0.008904050810093267
5658,0.008502801010750488
5659,0.008575380444233355
5660,0.008623696729259833
5661,0.008143061672770364
5662,0.009884768120742177
5663,0.009059491600727809
5664,0.007554108628435818
5665,0.008134215420635083
5666,0.006990700207439743
5667,0.008365012372692418
5668,0.008382602086297231
5669,0.00836629905404399
5670,0.007907062335253727
5671,0.008988997455068965
5672,0.007350434698513366
5673,0.008030631746073779
5674,0.00904776679055503
5675,0.0071326661341123195
5676,0.007212639576187676
5677,0.00806253246047611
5678,0.008166551646843557
5679,0.00813484301710813
5680,0.007607840998521495
5681,0.008431479082126764
5682,0.008700679977890396
5683,0.006169038402940277
5684,0.007708273562009446
5685,0.00811879965799121
5686,0.008007091372689613
5687,0.007497251324101681
5688,0.008869154735044196
5689,0.008881454404799035
5690,0.009333253773369812
5691,0.009855391896970506
5692,0.008414180694873676
5693,0.007806717629486192
5694,0.009125707143562149
5695,0.008070185508891662
5696,0.006227714688558615
5697,0.006846288689023886
5698,0.006988182945738882
5699,0.007443132577074417
5700,0.007428407236817365
5701,0.008365318638067344
5702,0.00881103216085948
5703,0.008247312314282374
5704,0.006901485532504362
5705,0.008391815488015503
5706,0.006004184166836072
5707,0.007726986430444375
5708,0.008410601979912615
5709,0.008061112829125836
5710,0.008324225441991715
5711,0.00923812423021227
5712,0.00691619034789843
5713,0.0068118054854760975
5714,0.007254777290704503
5715,0.007592906846125787
5716,0.008208590104705774
5717,0.009110863451514753
5718,0.006422738514459702
5719,0.008392025244713275
5720,0.00905580364290584
5721,0.0074126555741135325
5722,0.007482175246425301
5723,0.00712495435006491
5724,0.009128851433192852
5725,0.007954439939390196
5726,0.006912890427536367
5727,0.008572630750900383
5728,0.008122530089742019
5729,0.006939554434520454
5730,0.007956211575720528
5731,0.007116481737939992
5732,0.008839299484567915
5733,0.007768457506002984
5734,0.006781880550517136
5735,0.0090940658166104
5736,0.008866636977134273
5737,0.008483348047073277
5738,0.007038175467404357
5739,0.008234042259456738
5740,0.007792983042435391
5741,0.007750111070331425
5742,0.007375559065563904
5743,0.007687124349187436
5744,0.007281080395314292
5745,0.008747629063349308
5746,0.008424403194550142
5747,0.009707547502931022
5748,0.009204815750713148
5749,0.007643499675587401
5750,0.009819569010415405
5751,0.007710500008782753
5752,0.009690294590677023
5753,0.00775804010502132
5754,0.008849171816431384
5755,0.007990860452457105
5756,0.007323375976281545
5757,0.008015194368560598
5758,0.008023103286272733
5759,0.00800536888831695
5760,0.006763671512231018
5761,0.008184560550875717
5762,0.006484392152955855
5763,0.009201565894464081
5764,0.0084783951431223
5765,0.007765170576804179
5766,0.008661718216833203
5767,0.006504887029716115
5768,0.0072688704728834305
5769,0.008530390489513876
5770,0.008771804165601837
5771,0.008142544406141882
5772,0.008858941202417446
5773,0.009269285482465505
5774,0.008391736839372936
5775,0.007868062341218536
5776,0.008322224186106624
5777,0.00829433730317694
5778,0.008352389070042666
5779,0.008309757914751505
5780,0.007966845866306981
5781,0.00837675775030732
5782,0.007740491325833475
5783,0.006460811497866238
5784,0.007784737395636118
5785,0.005951697447218773
5786,0.0065939646179948835
5787,0.007642647547331332
5788,0.009736822166285995
5789,0.0062959185987279155
5790,0.007675477260068066
5791,0.006962721116595507
5792,0.007033831830178359
5793,0.008777927654963753
5794,0.007549215567773356
5795,0.008804502462203379
5796,0.006760337180052657
5797,0.008418879970304254
5798,0.008462962268332631
5799,0.008109777699438742
5800,0.007995856009377245
5801,0.007919679092968854
5802,0.00670434975184387
5803,0.0077544418442785975
5804,0.0077875895231478785
5805,0.006808171766617996
5806,0.007969745800825044
5807,0.00816574713424022
5808,0.008364466428425324
5809,0.008313369335493061
5810,0.009615164239140208
5811,0.008417920771539047
5812,0.007012796455351507
5813,0.007665221089832569
5814,0.006471858272465638
5815,0.009254447615924442
5816,0.007604640921217751
5817,0.009197651330116444
5818,0.00892820503198885
5819,0.007615880734702497
5820,0.007970307315640943
5821,0.009576041535801487
5822,0.009052904296685519
5823,0.009092886720740517
5824,0.00695702937846702
5825,0.008137003587211386
5826,0.007804020998751703
5827,0.008166511063557993
5828,0.008810517161860449
5829,0.007406157158926715
5830,0.007945126418143135
5831,0.00846345843591605
5832,0.007082006508472744
5833,0.006962093067639795
5834,0.007812002156497756
5835,0.010351791199085511
5836,0.007413849068973082
5837,0.006765548556322592
5838,0.008903611959838806
5839,0.008336223381313991
5840,0.009724955986315086
5841,0.007445678618906975
5842,0.009830675580612349
5843,0.008528407824053409
5844,0.0075046913456285474
5845,0.00818542148655292
5846,0.00793310863998571
5847,0.007960620731272941
5848,0.008023785456204479
5849,0.0060483625165896025
5850,0.009335466597939355
5851,0.008817273669012908
5852,0.007155419821425374
5853,0.008505845713090612
5854,0.008811696628086342
5855,0.007164152604034116
5856,0.009335729659404556
5857,0.00954201443168462
5858,0.007608666827860377
5859,0.007906195225489599
5860,0.008904348192815957
5861,0.007513865047423681
5862,0.008743256819160107
5863,0.007619086708227772
5864,0.00818424926135352
5865,0.007935130119753619
5866,0.006970389634833496
5867,0.008049507397145637
5868,0.007459387674866459
5869,0.006435560155863912
5870,0.006999377328170145
5871,0.007984979001348556
5872,0.008671915281537459
5873,0.006983817527083618
5874,0.008533048200322874
5875,0.00813031008263997
5876,0.007546203796246874
5877,0.00950269161457764
5878,0.00800453296551007
5879,0.00783181698020885
5880,0.008528659489587774
5881,0.007127947710568712
5882,0.007844311624462929
5883,0.00732330469240939
5884,0.008451542833141023
5885,0.009337210287363788
5886,0.00818117546194431
5887,0.006824415843360788
5888,0.007285103024630308
5889,0.008920767587029978
5890,0.007832897395797577
5891,0.00857520317059891
5892,0.008096216939682141
5893,0.008980076150223016
5894,0.00895390495892634
5895,0.008759060758166216
5896,0.007156972354674964
5897,0.007285365913966521
5898,0.007754360976116435
5899,0.00716353826579735
5900,0.007853900213495038
5901,0.006893484259119891
5902,0.007050248246597941
5903,0.008694813568815206
5904,0.0075552846412558945
5905,0.008814853098438286
5906,0.00978364289458839
5907,0.008291760417942249
5908,0.006687003996873931
5909,0.008146274536333485
5910,0.007915905250421214
5911,0.008584559078646371
5912,0.008293716691385036
5913,0.007393135366653668
5914,0.00845172415593615
5915,0.00799273433390471
5916,0.007265835142895482
5917,0.008393643234427466
5918,0.007443770965937341
5919,0.008329485148589036
5920,0.008699439056598833
5921,0.008011849038366811
5922,0.008587158559593857
5923,0.008374578147716588
5924,0.007796215503978377
5925,0.0064348838540061815
5926,0.007672449646216368
5927,0.007519646318994554
5928,0.008828935104999798
5929,0.0071492938972567135
5930,0.007559136258121917
5931,0.0088357776597984
5932,0.006535563983031378
5933,0.0068371686921865375
5934,0.007786535008154113
5935,0.008678004433803125
5936,0.007905608495094843
5937,0.007417336301222807
5938,0.007712750048453069
5939,0.008891738027283849
5940,0.00784849311279258
5941,0.00916759553121201
5942,0.008292875798138252
5943,0.008297806685775165
5944,0.008153962537650737
5945,0.006424006102704289
5946,0.0068657674158190424
5947,0.00834759798069033
5948,0.00806612037600232
5949,0.008068200774538278
5950,0.008904636687321502
5951,0.009659082866697529
5952,0.0075651243507593394
5953,0.006968324828336893
5954,0.007426681973850096
5955,0.008562440048241601
5956,0.00753433331825214
5957,0.008471261822887146
5958,0.007960118782703328
5959,0.008096100592934455
5960,0.008750435150953997
5961,0.006996624857100414
5962,0.008601586940321032
5963,0.00902352231193152
5964,0.008167046701619891
5965,0.00762672556387096
5966,0.007804522394638118
5967,0.007869524701817223
5968,0.007689134664151617
5969,0.009155241054723184
5970,0.007317268730703651
5971,0.009206570790405636
5972,0.0060228587727127175
5973,0.0070948249376470785
5974,0.009112801739863197
5975,0.0076755039544561445
5976,0.007670978405083785
5977,0.008375340800109854
5978,0.009450206971968661
5979,0.00920887005597561
5980,0.007472469688154614
5981,0.009214825152822254
5982,0.007949182746521077
5983,0.007979105959761049
5984,0.008089550671815
5985,0.007016572097063273
5986,0.00815624100912348
5987,0.008823546886281433
5988,0.006992239982847292
5989,0.0074730837221004195
5990,0.007915047456311344
5991,0.00699003352857307
5992,0.008815784895535698
5993,0.008890501724755327
5994,0.007517288516196222
5995,0.009086247192345985
5996,0.007869513118721166
5997,0.010334148979112799
5998,0.008796244437928806
5999,0.007667031721444482
6000,0.008836138913300156
6001,0.008140408928890482
6002,0.00962543843137759
6003,0.006882476698023627
6004,0.007783620832513353
6005,0.009152438495061591
6006,0.009128061884097614
6007,0.006727965560033782
6008,0.0068728808716700274
6009,0.007343632568966547
6010,0.007479188297933954
6011,0.008817575208897905
6012,0.008154257808384942
6013,0.00704296022251222
6014,0.008676526981648253
6015,0.00843422025776801
6016,0.008322297571947527
6017,0.007615275626232588
6018,0.007653859831488807
6019,0.007092430733677664
6020,0.008136671932409932
6021,0.00683183639335893
6022,0.006777629392755974
6023,0.008061501247226035
6024,0.0074271937164716246
6025,0.007565563787035091
6026,0.008708919538578101
6027,0.008671086739264528
6028,0.00866506332488549
6029,0.009700082652622687
6030,0.006729881407990964
6031,0.008147481472442219
6032,0.00921453904230192
6033,0.007478903406176643
6034,0.00844358322231624
6035,0.009824055292401868
6036,0.008151306631517785
6037,0.008044354231911736
6038,0.006941043641147731
6039,0.007330454642042723
6040,0.00773673761443291
6041,0.008882326397031603
6042,0.00924469290613472
6043,0.006540069377912206
6044,0.008658034513116744
6045,0.008045899050368703
6046,0.00855002067102423
6047,0.007188286632672811
6048,0.00840718862514449
6049,0.007931690301567738
6050,0.007475247267307482
6051,0.006859719985011796
6052,0.0073170636264425866
6053,0.008089847962285636
6054,0.007247090331802394
6055,0.00949505146621364
6056,0.009327613206763015
6057,0.00794064463337756
6058,0.008161285943623815
6059,0.007958067139466
6060,0.008866279203735413
6061,0.00774260072058814
6062,0.007729124669568123
6063,0.007192910600633014
6064,0.009455809703201722
6065,0.008281093058988213
6066,0.008871312733190537
6067,0.009835087373208077
6068,0.007857244024644125
6069,0.006342098900928307
6070,0.008262649216475668
6071,0.008194842373507424
6072,0.007019472919203576
6073,0.007781606791940671
6074,0.007090218227745095
6075,0.0073568424782244545
6076,0.007807606573012344
6077,0.007245957622860652
6078,0.00809069976183974
6079,0.008038514905682071
6080,0.00815054924318679
6081,0.006465837523245791
6082,0.007990679450178615
6083,0.00886059585217409
6084,0.006559810289621182
6085,0.00689986875753115
6086,0.009888052584708552
6087,0.008142115202760425
6088,0.008390325884474858
6089,0.007358382811782068
6090,0.0083800676658519
6091,0.008630525265974767
6092,0.00909448497321384
6093,0.0077739397252375095
6094,0.0061907509190341145
6095,0.007730633501918239
6096,0.006168109431588706
6097,0.008469554286651224
6098,0.008968413696309178
6099,0.007585246154629459
6100,0.006971478845718464
6101,0.009435968945313268
6102,0.008639888103840039
6103,0.00925937145101047
6104,0.008292085649896011
6105,0.007117861672910663
6106,0.007915076244789819
6107,0.008276388870701229
6108,0.007407108878514001
6109,0.007721337178679252
6110,0.007135050945719607
6111,0.008158634828206817
6112,0.007115227608880924
6113,0.008494952997433351
6114,0.007062564171962844
6115,0.009448644603442165
6116,0.007569371646506501
6117,0.007181178258129202
6118,0.008058717653446052
6119,0.008899120533501713
6120,0.009051655102463047
6121,0.007183534236622211
6122,0.006615287300333078
6123,0.008422985509086194
6124,0.00861769890418212
6125,0.0069248660296909355
6126,0.0075020606909515005
6127,0.009159518840662623
6128,0.008336600612409794
6129,0.006643298724319176
6130,0.007961058216517507
6131,0.008486555388843424
6132,0.007584754850399681
6133,0.00838199998996271
6134,0.00703544315270974
6135,0.009138570361292557
6136,0.007737442113516489
6137,0.008562731611974496
6138,0.008962595406216776
6139,0.009264473601846797
6140,0.005280917325341597
6141,0.008469262999924254
6142,0.007750338377111516
6143,0.008985227403177858
6144,0.007552449282880269
6145,0.0075528232861578285
6146,0.008353701685633525
6147,0.009607198418377972
6148,0.008624949312269467
6149,0.006403144428256777
6150,0.00820247463504335
6151,0.00720960895563238
6152,0.009382594857119264
6153,0.008535034173013545
6154,0.009162476181730718
6155,0.007254995358511477
6156,0.008184106356969808
6157,0.008071421972070688
6158,0.008958602315914948
6159,0.008190329008764211
6160,0.007102429710331978
6161,0.008539894657307291
6162,0.008359408919444684
6163,0.007033322698764976
6164,0.008355056254389757
6165,0.006858887531027973
6166,0.008428426762296498
6167,0.00848987661705713
6168,0.008644732066914323
6169,0.006334285119355684
6170,0.008170708646698676
6171,0.007195055307971607
6172,0.007261095529902582
6173,0.007944793317333339
6174,0.008267217745376065
6175,0.007412696697275359
6176,0.008052723225245254
6177,0.007498155407861622
6178,0.006031891455000661
6179,0.006564649930535455
6180,0.0076577666003863985
6181,0.006855445994162273
6182,0.007330873680694832
6183,0.006125870661000456
6184,0.007537429597222905
6185,0.008450634133060768
6186,0.007658092132539247
6187,0.008755158098052239
6188,0.007561361197913863
6189,0.006833931695751742
6190,0.008748784418552001
6191,0.008433688382343594
6192,0.007531224395189183
6193,0.008137827254086613
6194,0.007412458905903358
6195,0.006653726400678019
6196,0.008314219328135294
6197,0.0068290969250922005
6198,0.008584038709817611
6199,0.008668768257953912
6200,0.008018365377316091
6201,0.009788369982962666
6202,0.0074280982993439985
6203,0.0085767688993089
6204,0.00859284031889548
6205,0.007963647851832917
6206,0.009633524079112419
6207,0.008307661664064997
6208,0.008191213997618692
6209,0.007503577953292327
6210,0.00873786842677333
6211,0.008027210642906723
6212,0.00797162665727251
6213,0.008250612240163865
6214,0.008682048472994816
6215,0.006432071411691869
6216,0.007936079170408549
6217,0.006783972594161996
6218,0.006463729778293663
6219,0.007389084528007987
6220,0.007260093858175102
6221,0.008851040887581197
6222,0.007959093104459001
6223,0.0088918080670955
6224,0.009250637123384548
6225,0.009082002320580658
6226,0.00832858466817916
6227,0.008643077392812826
6228,0.008046917918792007
6229,0.007256732413029432
6230,0.0065649502297029875
6231,0.007283027160304182
6232,0.006856911952253151
6233,0.0064424693261232275
6234,0.006980379065619809
6235,0.008279228051031332
6236,0.007595929261524039
6237,0.009145090051751396
6238,0.007560369784930255
6239,0.008490777420997719
6240,0.008206993375778127
6241,0.008956362148224565
6242,0.00805597970429261
6243,0.009033807499742192
6244,0.007482541317695664
6245,0.00967675663531231
6246,0.008676786615626195
6247,0.006884021318195672
6248,0.00837093125820509
6249,0.007804093849862033
6250,0.006233073672375677
6251,0.009086091992668134
6252,0.008293928671675232
6253,0.008044892627568842
6254,0.008284465578135825
6255,0.007243383544137453
6256,0.007413343191193508
6257,0.006923639357068345
6258,0.007608797657170559
6259,0.006407799125301971
6260,0.007280435425282089
6261,0.009627056436455606
6262,0.009341040689561965
6263,0.007826362635378194
6264,0.007795155731221495
6265,0.008508144791046873
6266,0.007297712243126081
6267,0.00929920234896658
6268,0.006456187157869076
6269,0.006810780962910648
6270,0.006467075105776217
6271,0.007404576005905582
6272,0.008292471884813371
6273,0.008738647735126386
6274,0.008150442508015507
6275,0.007277578021163301
6276,0.008178230726929189
6277,0.0077254347409710985
6278,0.008384920107629958
6279,0.008434867754071249
6280,0.007339849795250014
6281,0.0067394883880620895
6282,0.008097803750876268
6283,0.007757516679829327
6284,0.010106079025520857
6285,0.007411435552783363
6286,0.008601318237475284
6287,0.006102736898768377
6288,0.008448031636272398
6289,0.009195111074939574
6290,0.009906732239053917
6291,0.007557975633717628
6292,0.008308463646121311
6293,0.007639455861742412
6294,0.006727606201279893
6295,0.007973381863946425
6296,0.007983554093277475
6297,0.009613342984724757
6298,0.007489420890001116
6299,0.008111782584633204
6300,0.007433241039983083
6301,0.008456024067653582
6302,0.009013202509963146
6303,0.007859002298592018
6304,0.007670716396052732
6305,0.00917126224093813
6306,0.007289710163650279
6307,0.008843225001278508
6308,0.007290673519881565
6309,0.009143280147840889
6310,0.008127220733492455
6311,0.007842563266403776
6312,0.00760095925560335
6313,0.006998357218704888
6314,0.00880900437512231
6315,0.007647190431004679
6316,0.008554768631057244
6317,0.006632146710844111
6318,0.008922143147111691
6319,0.007985572013240756
6320,0.008492840360246692
6321,0.007660941963328516
6322,0.008140061691517857
